siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
410962690,41096269000047,,RESTAURANT L'OIE GOURMANDE,56.10A,,,,,,,LA GRANDE BECHADE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,24291B102_C,,,,A,RESTAURANT L'OIE GOURMANDE,,56.10A, LA GRANDE BECHADE 24290 MONTIGNAC-LASCAUX
411733280,41173328000035,SAVIGNAC,,56.10A,,,,,,,LD FONPOUTREAU,24210,THENON,,,24550,,,,,,,,,A,,,56.10A, LD FONPOUTREAU 24210 THENON
411868094,41186809400052,,,56.10A,,41,,,,RUE,DU QUATRE SEPTEMBRE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910295_B,555464.01,6442245.27,,A,,LE TABLIER NOIR,56.10A,41 RUE DU QUATRE SEPTEMBRE 24290 MONTIGNAC-LASCAUX
412000689,41200068900015,,RESTAURANT LES AGAPES,56.10A,,,,,,RUE,DE LA HALLE,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470268_B,566707.8295224883,6448918.655190414,,A,,,56.10A, RUE DE LA HALLE 24120 TERRASSON-LAVILLEDIEU
413613720,41361372000015,LE SELF,,56.10A,,109,,,,RUE,NEUVE D'ARGENSON,24100,BERGERAC,,,24037,,,,,240373240_B,501572.1276833147,6420244.579028762,,A,,,56.10A,109 RUE NEUVE D'ARGENSON 24100 BERGERAC
413614157,41361415700019,SOCIETE DE FAIT AUDEBERT RIBEYROL,LA TOUR DE PISE,56.10A,,12,,,,RUE,DU DOCTEUR NUMA GADAUD,24110,SAINT-ASTIER,,,24372,,,,,243720105_B,505926.19546873367,6452780.436365093,,A,,,56.10A,12 RUE DU DOCTEUR NUMA GADAUD 24110 SAINT-ASTIER
414804435,41480443500017,SDRM SOCIETE DE RESTAURATION MIXTE,LE GENEPI,56.10A,,7,,,,RUE,DES FARGES,24000,PERIGUEUX,,,24322,,,,,243221500_B,520957.835546131,6456334.968570378,,A,,,56.10A,7 RUE DES FARGES 24000 PERIGUEUX
415136407,41513640700277,SEMITOUR PERIGORD,,91.03Z,CADOUIN,15,,,,PLACE,DE L'ABBAYE,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,240680005_B,531884.74,6414723.59,,A,AUBERGE DE JEUNESSE DE L'ABBAYE DE CADOUIN,AUBERGE DE JEUNESSE DE L'ABBAYE DE CADOUIN,56.10A,CADOUIN 15 PLACE DE L'ABBAYE 24480 LE BUISSON-DE-CADOUIN
415291780,41529178000047,,,56.10A,,1222,,,,AVENUE,SIMONE VEIL,24200,SARLAT-LA-CANEDA,,,24520,,,,,245204840_B,560209.5243197875,6421050.848282596,,A,LE SAVANAH,EIRL NDS,56.10A,1222 AVENUE SIMONE VEIL 24200 SARLAT-LA-CANEDA
418420618,41842061800013,,,56.10A,,,,,,,GRANDE MAISON,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,56.10A, GRANDE MAISON 24330 BOULAZAC ISLE MANOIRE
418462768,41846276800023,AUBERGE DU PAULY,,56.10A,,,,,,LD,LE PAULY,24600,VANXAINS,,,24564,,,,,,,,,A,AUBERGE DU PAULY,,56.10A, LD LE PAULY 24600 VANXAINS
419013958,41901395800014,,LA SIVADE,56.10A,,,,,,RUE,GAMBETTA,24220,SAINT-CYPRIEN,,,24396,,,,,243960119_B,545495.0008528432,6420799.858356161,,A,,,56.10A, RUE GAMBETTA 24220 SAINT-CYPRIEN
419341649,41934164900012,SARL AUBERGE DE CHINE,,56.10A,,21,,,,RUE,CLERMONT DE PILES,24000,PERIGUEUX,,,24322,,,,,243221100_B,519855.7616785751,6456546.555160861,,A,,,56.10A,21 RUE CLERMONT DE PILES 24000 PERIGUEUX
419402649,41940264900018,LE PECHE MIGNON,,56.10A,,,,,,,LE BOURG,24230,MONTAZEAU,,,24288,,,,,24288B006_C,,,,A,,,56.10A, LE BOURG 24230 MONTAZEAU
419641535,41964153500028,,,56.10A,,,,,,,LE BOURG,24140,CAMPSEGRET,,,24077,,,,,,,,,A,LES TAMARIS,LES TAMARIS,56.10A, LE BOURG 24140 CAMPSEGRET
419833751,41983375100029,ASSOCIATION FORMATION AVENIR CONSEIL 24,,85.59A,,28,,,,COURS,TOURNY,24000,PERIGUEUX,,,24322,,,,,243224080_B,521330.69,6456632.75,,A,,,56.10A,28 COURS TOURNY 24000 PERIGUEUX
420379802,42037980200010,COLORADO,BUFFALO GRILL,56.10A,,10,,,,RUE,LOUISE ABBEMA,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,BUFFALO GRILL,BUFFALO GRILL,56.10A,10 RUE LOUISE ABBEMA 24330 BOULAZAC ISLE MANOIRE
421777293,42177729300018,LA CABOURNE,,56.10A,,6,,,,PL,DU MARCHE,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,56.10A,6 PL DU MARCHE 24310 BRANTOME EN PERIGORD
421944232,42194423200014,SCDF VARGAS M. PINSON E.,CHEZ CLAUDETTE,56.10A,,39,,,,RUE,FOUSSAL,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,,,,,A,,,56.10A,39 RUE FOUSSAL 24440 BEAUMONTOIS EN PERIGORD
421944729,42194472900019,,CHEZ CLAUDETTE,56.10A,,39,,,,RUE,FOUSSAL,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,,,,,A,,,56.10A,39 RUE FOUSSAL 24440 BEAUMONTOIS EN PERIGORD
421944877,42194487700016,,CHEZ CLAUDETTE,56.10A,,39,,,,RUE,FOUSSAL,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,,,,,A,,,56.10A,39 RUE FOUSSAL 24440 BEAUMONTOIS EN PERIGORD
422001032,42200103200016,SARL  AU CHLO MAX,LE BATACLAN,56.10A,,31,,,,RUE,DE LA REPUBLIQUE,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202100_B,559158.4278043371,6422698.522215269,,A,,,56.10A,31 RUE DE LA REPUBLIQUE 24200 SARLAT-LA-CANEDA
422266478,42226647800011,SAS A L'ANCRE DE SALUT,A L'ANCRE DE SALUT,56.10A,,,,,,PLACE,DU PORT,24510,LIMEUIL,,,24240,,,,,242400017_B,533358.7097681509,6422642.838397314,,A,,,56.10A, PLACE DU PORT 24510 LIMEUIL
422412387,42241238700017,,AUBERGE DE LAYOTTE,56.10A,AUBERGE LAYOTTE,,,,,LD,LAYOTTE,24620,TURSAC,,,24559,,,,,,,,,A,,,56.10A,AUBERGE LAYOTTE  LD LAYOTTE 24620 TURSAC
422462713,42246271300047,SARL AURORE,,56.10A,,,,,,PLACE,DE LA REPUBLIQUE,24110,SAINT-ASTIER,,,24372,,,,,243720370_B,505784.39803839626,6452588.756336305,,A,,,56.10A, PLACE DE LA REPUBLIQUE 24110 SAINT-ASTIER
422505925,42250592500012,CHEZ MINOU,,56.10A,,55,,,,RUE,NOTRE DAME,24540,MONPAZIER,,,24280,,,,,242800030_B,533155.6793862272,6400294.0684959395,,A,,,56.10A,55 RUE NOTRE DAME 24540 MONPAZIER
422594812,42259481200030,,,56.10A,,,,,,PLACE,DU CHAMP DE MARS,24590,SALIGNAC-EYVIGUES,,,24516,,,,,245160060_B,567781.5595657094,6431913.030512957,,A,CAFE DE LA PLACE,,56.10A, PLACE DU CHAMP DE MARS 24590 SALIGNAC-EYVIGUES
423179811,42317981100017,SARL LA BOUTEILLE OUVERTE,,56.10A,,,,,,,BOURG,24320,BOUTEILLES-SAINT-SEBASTIEN,,,24062,,,,,,,,,A,,,56.10A, BOURG 24320 BOUTEILLES-SAINT-SEBASTIEN
423227222,42322722200027,SARL LE ROCK CAFE,,56.10A,,1,,,,RUE,DENFERT ROCHEREAU,24000,PERIGUEUX,,,24322,,,,,243221290_B,521098.7254026069,6456403.231109816,,A,LE PUY ST FRONT,,56.10A,1 RUE DENFERT ROCHEREAU 24000 PERIGUEUX
423283530,42328353000032,LE MIMOS,,56.10A,,,,,,,LE MOUSTIER,24620,PEYZAC-LE-MOUSTIER,,,24326,,,,,24326B042_C,,,,A,AUBERGE DU VIMONT,,56.10A, LE MOUSTIER 24620 PEYZAC-LE-MOUSTIER
423605062,42360506200029,,,56.10A,,42,,,,AVENUE,DU PERIGORD,24230,SAINT-ANTOINE-DE-BREUILH,,,24370,,,,,243700118_B,475262.40504572773,6420250.599770999,,A,CAFE BRASSERIE DE FRANCE  CHEZ KIKI,RESTAURANT DU CENTRE,56.10A,42 AVENUE DU PERIGORD 24230 SAINT-ANTOINE-DE-BREUILH
424405132,42440513200012,,,56.10A,,,,,,,LES COURTIAS,24390,BOISSEUILH,,,24046,,,,,,,,,A,,,56.10A, LES COURTIAS 24390 BOISSEUILH
424701126,42470112600031,LA GABARRE,,56.10A,,12,,,,QUAI,SALVETTE,24100,BERGERAC,,,24037,,,,,240374380_B,501084.9022667108,6419979.953525672,,A,LA GABARRE,,56.10A,12 QUAI SALVETTE 24100 BERGERAC
429336647,42933664700012,,CAFE DE LA GARE,56.10A,,,,,,,LES SOUCHERS,24400,BEAUPOUYET,,,24029,,,,,24029B074_C,,,,A,,,56.10A, LES SOUCHERS 24400 BEAUPOUYET
430149260,43014926000019,,,01.21Z,,,,,,,MONTALIEU HAUT,24250,SAINT-CYBRANET,,,24395,,,,,24395B029_C,,,,A,FERME AUBERGE DE MONTALIEU HAUT,,56.10A, MONTALIEU HAUT 24250 SAINT-CYBRANET
430348474,43034847400049,,,56.10A,,31,,,,RUE,GRAND RUE,24260,LE BUGUE,,,24067,,,,,240670060_B,536477.16,6426676.29,,A,,L'ABREUVOIR,56.10A,31 RUE GRAND RUE 24260 LE BUGUE
430474452,43047445200025,LE JOKER,,56.10A,,122,,,,AVENUE,GEORGES POMPIDOU,24750,TRELISSAC,,,24557,,,,,245570098_B,522211.9415346243,6457739.577532037,,A,,,56.10A,122 AVENUE GEORGES POMPIDOU 24750 TRELISSAC
432757425,43275742500033,,,56.10A,,8,,,,RUE,DU PALAIS,24600,RIBERAC,,,24352,,,,,243520820_B,491139.65033861087,6464493.979893345,,A,,,56.10A,8 RUE DU PALAIS 24600 RIBERAC
433756996,43375699600016,SARL FLORIAN,AUBERGE DE LA RODE,56.10A,,,,,,PLACE,DE LA RODE,24250,DOMME,,,24152,,,,,241520210_B,558825.1749414832,6412938.722950912,,A,,,56.10A, PLACE DE LA RODE 24250 DOMME
434041224,43404122400024,,LE RAPOUTET,56.10A,,48,B,,,RUE,JEAN MACE,24120,TERRASSON LAVILLEDIEU,,,24547,,,,,245470376_C,,,,A,LE RAPOUTET,,56.10A,"48, B RUE JEAN MACE 24120 TERRASSON LAVILLEDIEU"
434300794,43430079400030,,GR6,56.10A,,,,,,,LE BOURG,24370,CARLUX,,,24081,,,,,24081B007_C,,,,A,,,56.10A, LE BOURG 24370 CARLUX
434669818,43466981800016,L'ORPHIE,,56.10A,,46,,,,ALLEE,DU PORT,24000,PERIGUEUX,,,24322,,,,,243223190_B,520071.98330888967,6456521.831878201,,A,,,56.10A,46 ALLEE DU PORT 24000 PERIGUEUX
434733408,43473340800026,CJB,L'ANCRE D'OR,56.10A,,,,,,,PRENTEGARDE NORD,24200,SARLAT-LA-CANEDA,,,24520,,,,,24520B226_C,,,,A,BOWLING LOSMOZ,,56.10A, PRENTEGARDE NORD 24200 SARLAT-LA-CANEDA
434974853,43497485300013,BRANTOME AU FIL DU TEMPS,BRANTOME AU FIL DU TEMPS ROTISSERIE PERI,56.10A,BRANTOME,1,,,,CHE,DU VERT GALANT,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,56.10A,BRANTOME 1 CHE DU VERT GALANT 24310 BRANTOME EN PERIGORD
435068374,43506837400014,HUMAH,AU BUREAU,56.10A,,9,,,,RUE,DE LA RESISTANCE,24100,BERGERAC,,,24037,,,,,240374000_B,501246.4999512151,6420270.729900936,,A,LA BRASSERIE,LA BRASSERIE,56.10A,9 RUE DE LA RESISTANCE 24100 BERGERAC
435334495,43533449500015,LES FONTAINES,L IMPARFAIT,56.10A,,8,,,,RUE,DES FONTAINES,24100,BERGERAC,,,24037,,,,,240371880_B,501221.03228724585,6419997.504382055,,A,,,56.10A,8 RUE DES FONTAINES 24100 BERGERAC
435334495,43533449500023,LES FONTAINES,L IMPARFAIT,56.10A,,12,,,,RUE,DES FONTAINES,24100,BERGERAC,,,24037,,,,,240371880_B,501227.7085582193,6420013.5159987835,,A,,,56.10A,12 RUE DES FONTAINES 24100 BERGERAC
435406046,43540604600019,,AUBERGE DEL PEYROL,56.10A,LE SOL,,,,,,LE BOURG,24290,SERGEAC,,,24531,,,,,24531B076_C,,,,A,,,56.10A,LE SOL  LE BOURG 24290 SERGEAC
437615875,43761587500030,LE PALAIS DES SAVEURS,,56.10A,4 - 5,4,,,,PLACE,DU DOCTEUR CAYLA,24100,BERGERAC,,,24037,,,,,240371480_B,501199.0270424661,6419961.867597197,,A,LA CANTINE DE CYRANO,LE PALAIS DES SAVEURS,56.10A,4 - 5 4 PLACE DU DOCTEUR CAYLA 24100 BERGERAC
438208829,43820882900012,LE MELLOW,,56.10A,4 ET 6,4,,,,RUE,DE LA SAGESSE,24000,PERIGUEUX,,,24322,,,,,243223540_B,521069.1885514436,6456493.3016807465,,A,,,56.10A,4 ET 6 4 RUE DE LA SAGESSE 24000 PERIGUEUX
438209504,43820950400036,LES INSTANTS DU BIGNAC,,70.22Z,,,,,,,LE BOURG,24520,SAINT-NEXANS,,,24472,,,,,24472nfzhi5_B,506288.7998056263,6414683.516518185,,A,L'ETOILE,,56.10A, LE BOURG 24520 SAINT-NEXANS
438223547,43822354700011,LA RIVIERA,,56.10A,,28,,,,RUE,ALBERT GARRIGAT,24100,BERGERAC,,,24037,,,,,240370090_B,501461.4918290256,6419567.675099247,,A,,,56.10A,28 RUE ALBERT GARRIGAT 24100 BERGERAC
438565327,43856532700030,L ARMANDINE,,56.10A,,18,,,,IMPASSE,DU RENARD GOURMAND,24600,SAINT-SULPICE-DE-ROUMAGNAC,,,24504,,,,,24504xo15_B,494349.2952183505,6459498.035416569,,A,,,56.10A,18 IMPASSE DU RENARD GOURMAND 24600 SAINT-SULPICE-DE-ROUMAGNAC
438655110,43865511000023,DOMAINE D'ESSENDIERAS,,55.20Z,,,,,,,CHATEAU D'ESSENDIERAS,24160,SAINT MEDARD D'EXCIDEUIL,,,24463,,,,,,,,,A,LA TABLE D'ESSENDIERAS,,56.10A, CHATEAU D'ESSENDIERAS 24160 SAINT MEDARD D'EXCIDEUIL
440073187,44007318700021,SALAJO,,56.10A,,6,,,,RUE,DES CONSULS,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200560_B,559153.7855669623,6422860.050842685,,A,LA SALAMANDRE,,56.10A,6 RUE DES CONSULS 24200 SARLAT-LA-CANEDA
440073187,44007318700054,SALAJO,,56.10A,,5,,,,RUE,DES ARMES,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200080_B,559091.357313777,6422868.794286266,,A,LE CRIQUETT'S,LE CRIQUETT'S,56.10A,5 RUE DES ARMES 24200 SARLAT-LA-CANEDA
440142578,44014257800036,EFIS,EFIS PRESSE,56.10A,LE BOURG,,,,,PL,DE L'EGLISE - LE BOURG,24390,HAUTEFORT,,,24210,,,,,,,,,A,L'AVENTURE,EFIS,56.10A,LE BOURG  PL DE L'EGLISE - LE BOURG 24390 HAUTEFORT
440432144,44043214400010,,LE BAR DU MIDI,56.10A,,35,,,,PLACE,NATIONALE,24600,RIBERAC,,,24352,,,,,243520760_B,491351.78988669824,6464357.92623707,,A,,,56.10A,35 PLACE NATIONALE 24600 RIBERAC
440739712,44073971200014,SARL L'ESCALE DU SUD,PLEIN SUD,56.10A,,14,,,,BOULEVARD,NATIONAL,24500,EYMET,,,24167,,,,,241670115_B,493874.3232435816,6400039.911305138,,A,,,56.10A,14 BOULEVARD NATIONAL 24500 EYMET
441301975,44130197500062,,,10.89Z,FONSEIGNER,,,,,,PLAINE DES LOISIRS,24310,BOURDEILLES,,,24055,,,,,,,,,A,,LES PIEDS DANS L EAU,56.10A,FONSEIGNER  PLAINE DES LOISIRS 24310 BOURDEILLES
441522653,44152265300019,MOULIN DU PONT,,56.10A,,,,,,,MOULIN DU PONT,24350,LISLE,,,24243,,,,,24243B085_C,,,,A,,,56.10A, MOULIN DU PONT 24350 LISLE
441679933,44167993300016,,,56.10A,,,,,,ROUTE,DE PERIGUEUX,24600,RIBERAC,,,24352,,,,,24352grcr9r_B,492303.8111287169,6464896.631592194,,A,RESTAURANT L EPI GRILL MR GAY CYRIL,,56.10A, ROUTE DE PERIGUEUX 24600 RIBERAC
442007399,44200739900029,,,56.10A,,,,,,,LE BOURG,24210,PEYRIGNAC,,,24324,,,,,24324t9buii_B,557888.0254551908,6452466.029679455,,A,,,56.10A, LE BOURG 24210 PEYRIGNAC
442127866,44212786600014,,LA BRAISE,56.10A,,31,,,,RUE,DU MARECHAL FOCH,24100,BERGERAC,,,24037,,,,,240372870_B,499943.08555683494,6421125.083491595,,A,,,56.10A,31 RUE DU MARECHAL FOCH 24100 BERGERAC
442217709,44221770900025,,,56.10A,,17,,,,AVENUE,DE LA BASTIDE,24500,EYMET,,,24167,,,,,241670018_B,493702.72,6399932.21,,A,,PIZZERIA NAPOLI,56.10A,17 AVENUE DE LA BASTIDE 24500 EYMET
442352324,44235232400010,LE SIGOULES,,56.10A,,4,,,,AVENUE,ARISTIDE BRIAND,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200075_B,559238.1690799767,6421893.045408003,,A,,,56.10A,4 AVENUE ARISTIDE BRIAND 24200 SARLAT-LA-CANEDA
442685889,44268588900077,,,56.10A,,29,,,,RUE,DES CONFERENCES,24100,BERGERAC,,,24037,,,,,240371260_B,501183.50793502317,6420005.701655043,,A,LA SCALA,LA SCALA,56.10A,29 RUE DES CONFERENCES 24100 BERGERAC
442775292,44277529200018,SARL LES TULIPES,LES TULIPES,56.10A,,5,,,,RUE,DU 26 JUIN 1944,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202645_B,558989.1008822124,6423305.717707355,,A,,,56.10A,5 RUE DU 26 JUIN 1944 24200 SARLAT-LA-CANEDA
443027073,44302707300099,,,56.10A,,59,,,,RUE,PRESIDENT WILSON,24000,PERIGUEUX,,,24322,,,,,243223240_B,520428.46,6456584.05,,A,BIENVENUE CHEZ LE CH'TI,BIENVENUE CHEZ LE CH'TI,56.10A,59 RUE PRESIDENT WILSON 24000 PERIGUEUX
443847413,44384741300012,,LE PETIT PARIS,56.10A,,,,,,,GRAND'PLACE,24250,DAGLAN,,,24150,,,,,,,,,A,,,56.10A, GRAND'PLACE 24250 DAGLAN
444416143,44441614300014,SARL CHEZ FRANCKY,,56.10A,,,,,,RUE,GAMBETTA,24220,SAINT-CYPRIEN,,,24396,,,,,243960119_B,545495.0008528432,6420799.858356161,,A,,,56.10A, RUE GAMBETTA 24220 SAINT-CYPRIEN
444848907,44484890700077,REUX INVEST,,56.10A,,6,,,,,GRANDE RUE,24350,LISLE,,,24243,,,,,242430060_B,507815.87,6467258.89,,A,LE BISTROT DU CASSOULET,,56.10A,6 GRANDE RUE 24350 LISLE
445302540,44530254000072,PATISA,,56.10A,GROTTES DU ROC DE CAZELLE,,,,,RTE,DE SARLAT,24260,LES EYZIES,,,24172,,,,,,,,,A,,,56.10A,GROTTES DU ROC DE CAZELLE  RTE DE SARLAT 24260 LES EYZIES
447842477,44784247700013,LE SAINT MARTIAL,,56.10A,,,,,,,LE BOURG,24250,SAINT MARTIAL DE NABIRAT,,,24450,,,,,24450B014_C,,,,A,,,56.10A, LE BOURG 24250 SAINT MARTIAL DE NABIRAT
448106161,44810616100012,LA COUR D'EYMET,LA COUR D'EYMET,56.10A,,31,,,,RUE,DU TIBRE,24500,EYMET,,,24167,,,,,241670180_B,493850.57052676874,6399935.2247526115,,A,,,56.10A,31 RUE DU TIBRE 24500 EYMET
448335950,44833595000011,RESTAURANT DE L ABBATIALE,CHEZ JULIEN,56.10A,,,,,,,LE BOURG,24510,PAUNAT,,,24318,,,,,,,,,A,,,56.10A, LE BOURG 24510 PAUNAT
448527374,44852737400012,JULEO,LE CLOS SAINT FRONT,56.10A,,5,,,,RUE,DE LA VERTU,24000,PERIGUEUX,,,24322,,,,,243224190_B,521203.663259323,6456565.418107675,,A,,,56.10A,5 RUE DE LA VERTU 24000 PERIGUEUX
448598664,44859866400010,SARL PIZZERIA LES BAINS DOUCHES,LES BAINS DOUCHES,56.10A,,6,,,,RUE,DU GRAND PUY DE BAYET,24300,NONTRON,,,24311,,,,,243110560_B,517497.2548913442,6494881.039674809,,A,,,56.10A,6 RUE DU GRAND PUY DE BAYET 24300 NONTRON
449032671,44903267100017,LES AFFAIRES REPRENNENT,,56.10A,,,,,,,LE BOURG,24250,LA ROQUE-GAGEAC,,,24355,,,,,24355B006_C,,,,A,,,56.10A, LE BOURG 24250 LA ROQUE-GAGEAC
449118967,44911896700040,,,56.10A,,6,,,,PLACE,DE LA LIBERATION,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910220_B,555292.5871887672,6442403.014185035,,A,LA JUST FREE,LA JUST FREE,56.10A,6 PLACE DE LA LIBERATION 24290 MONTIGNAC-LASCAUX
449641620,44964162000017,PANIVOL AUBERGE,,56.10A,,,,,,LD,PANIVOL,24360,BUSSIERE-BADIL,,,24071,,,,,,,,,A,,,56.10A, LD PANIVOL 24360 BUSSIERE-BADIL
449804855,44980485500020,L ART DES METS,L ART DES METS,56.10A,,15,,,,ROUTE,DE LARCHE,24120,LA FEUILLADE,,,24179,,,,,24179m8li_B,575156.15,6448360.96,,A,,,56.10A,15 ROUTE DE LARCHE 24120 LA FEUILLADE
450228937,45022893700063,ALZATE,AUBERGE ALZATE,56.10A,,7,,,,PLACE,GAMBETTA,24500,EYMET,,,24167,,,,,241670060_B,493640.0747367019,6399812.356449445,,A,,,56.10A,7 PLACE GAMBETTA 24500 EYMET
450576442,45057644200021,SARL CALVI,BUFFET DE LA GARE,56.10A,8 RUE ROLETROU,31,,,,RUE,SAINT FRONT,24000,PERIGUEUX,,,24322,,,,,243223570_B,521177.7321922461,6456657.939547159,,A,LA SALAMANDRE,,56.10A,8 RUE ROLETROU 31 RUE SAINT FRONT 24000 PERIGUEUX
450976147,45097614700014,SARL LE FENELON,LE VIN AU 10,56.10A,,10,,,,RUE,FENELON,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200770_B,559287.2032803346,6422798.489325198,,A,LE VIN AU 10,,56.10A,10 RUE FENELON 24200 SARLAT-LA-CANEDA
451005508,45100550800010,,AU BON ACCUEIL,56.10A,,,,,,,LE BOURG,24190,ST-VINCENT-DE-CONNEZAC,,,24509,,,,,24509B016_C,,,,A,,,56.10A, LE BOURG 24190 ST-VINCENT-DE-CONNEZAC
451790646,45179064600017,EURL MCP,NULLE PART AILLEURS,56.10A,,,,,,,LE BOURG,24510,TREMOLAT,,,24558,,,,,24558x9uuo2_B,528701.683551056,6422023.97821575,,A,,,56.10A, LE BOURG 24510 TREMOLAT
452142805,45214280500012,SARL SAMY,,56.10A,,7,,,,AV,DU 108 EME RI,24100,BERGERAC,,,24037,,,,,240370985_C,,,,A,,,56.10A,7 AV DU 108 EME RI 24100 BERGERAC
452420326,45242032600038,,,56.10A,,,,,,,LE BOURG,24320,GOUTS-ROSSIGNOL,,,24199,,,,,24199B013_C,,,,A,LE P'TIT ROSSIGNOL,LE P'TIT ROSSIGNOL,56.10A, LE BOURG 24320 GOUTS-ROSSIGNOL
452722630,45272263000012,CHEZ CATHY & PAULO.,DU COTE DE CHEZ CATHY ET PAULO,56.10A,,9,,,,PLACE,DE L'ABBAYE,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,240680005_B,531864.9859727824,6414765.450709163,,A,DU COTE DE CHEZ CATHY ET PAULO,,56.10A,9 PLACE DE L'ABBAYE 24480 LE BUISSON-DE-CADOUIN
453188013,45318801300016,,,56.10A,,,,,,,LE BOURG,24320,VERTEILLAC,,,24573,,,,,24573B006_C,,,,A,,,56.10A, LE BOURG 24320 VERTEILLAC
453295057,45329505700039,,,56.10A,,,,,,ESP,DE LA BRECHE,24170,PAYS DE BELVES,,,24035,,,,,,,,,A,,,56.10A, ESP DE LA BRECHE 24170 PAYS DE BELVES
453338246,45333824600052,,,56.10A,LE BOURG,,,,,,LE ROND POINT,24250,GROLEJAC,,,24207,,,,,,,,,A,LE B.M,,56.10A,LE BOURG  LE ROND POINT 24250 GROLEJAC
453535122,45353512200015,SNOOK-BOWL PALACE,,56.10A,LA FEUILLERAIE,,,,,AVENUE,MICHEL GRANDOU,24750,TRELISSAC,,,24557,,,,,245570174_B,523065.131092465,6457018.424369655,,A,,,56.10A,LA FEUILLERAIE  AVENUE MICHEL GRANDOU 24750 TRELISSAC
477537989,47753798900014,,RESTO RAPIDE LES PEYRIERES,56.10A,,,,,,LD,LES PEYRIERES,24460,NEGRONDES,,,24308,,,,,,,,,A,,,56.10A, LD LES PEYRIERES 24460 NEGRONDES
477552301,47755230100012,RESTAURANT LE PERIGORD SARL,RESTAURANT LE PERIGORD,56.10A,,,,,,,LE BOURG,24300,SAINT-MARTIAL-DE-VALETTE,,,24451,,,,,,,,,A,,,56.10A, LE BOURG 24300 SAINT-MARTIAL-DE-VALETTE
477759633,47775963300019,,RESTAURANT DE LA POSTE,56.10A,LE BOURG,,,,,,RESTAURANT DE LA POSTE,24290,SAINT-LEON-SUR-VEZERE,,,24443,,,,,,,,,A,,,56.10A,LE BOURG  RESTAURANT DE LA POSTE 24290 SAINT-LEON-SUR-VEZERE
477803282,47780328200029,LE SAINT VICTOR,,56.10A,,,,,,,LES AURAUX,24140,SAINT JEAN D'ESTISSAC,,,24426,,,,,,,,,A,,,56.10A, LES AURAUX 24140 SAINT JEAN D'ESTISSAC
478528243,47852824300015,CALONNE LAMURE,LE P'TIT LOUP,56.10A,,8,,,,RUE,PIERRE LAFON,24150,LALINDE,,,24223,,,,,242230125_B,521354.5263953897,6417819.4905858375,,A,,,56.10A,8 RUE PIERRE LAFON 24150 LALINDE
478630569,47863056900034,,,56.10A,LE BOURG,,,,,,L'ECOLE,24320,VENDOIRE,,,24569,,,,,,,,,A,RESTAURANT L'ECOLE,L'ECOLE,56.10A,LE BOURG  L'ECOLE 24320 VENDOIRE
479108771,47910877100011,,LA MERENDA,56.10A,,,,,,,LES PLANTES,24220,MEYRALS,,,24268,,,,,2426838j5cq_B,547138.9637420485,6423858.974417143,,A,,,56.10A, LES PLANTES 24220 MEYRALS
479274987,47927498700037,,,56.10A,,,,,,,LE BOURG,24530,VILLARS,,,24582,,,,,,,,,A,LE TRINCOU,,56.10A, LE BOURG 24530 VILLARS
479388449,47938844900064,SG MIOS,,56.10A,,5,,,,RUE,DE LA REPUBLIQUE,24750,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,SIGNORIZZA,,56.10A,5 RUE DE LA REPUBLIQUE 24750 BOULAZAC ISLE MANOIRE
