siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
450382585,45038258500021,,,96.09Z,,35,,,,RUE,FONBALQUINE,24100,BERGERAC,,,24037,,,,,240371850_B,501125.67,6420180.01,,A,,BEST FOR GUESTS,96.09Z,35 RUE FONBALQUINE 24100 BERGERAC
450863766,45086376600041,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SARLAT-LA-CANEDA,,[ND],24520,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SARLAT-LA-CANEDA
450998182,45099818200023,,,96.09Z,,30,,,,RUE,DU PROFESSEUR CALMETTE,24100,BERGERAC,,,24037,,,,,240373855_C,,,,A,,LA PAUME D'AMOUR,96.09Z,30 RUE DU PROFESSEUR CALMETTE 24100 BERGERAC
451306534,45130653400038,,,96.09Z,,6,,,,RUE,DE L'EGLISE,24230,LAMOTHE-MONTRAVEL,,,24226,,,,,242260137_B,465033.2964840211,6421253.340341459,,A,,,96.09Z,6 RUE DE L'EGLISE 24230 LAMOTHE-MONTRAVEL
451724942,45172494200086,,,86.90D,,4,,,,ROUTE,DU BOST NOIR,24160,SAINT-MARTIAL-D'ALBAREDE,,,24448,,,,,244480150_B,546391.29,6473306.39,,A,,,96.09Z,4 ROUTE DU BOST NOIR 24160 SAINT-MARTIAL-D'ALBAREDE
451899538,45189953800081,,,96.09Z,,46,,,,RUE,DUC DE SULLY,24700,MONTPON-MENESTEROL,,,24294,,,,,242940345_B,479775.40043124533,6441492.648647454,,A,,,96.09Z,46 RUE DUC DE SULLY 24700 MONTPON-MENESTEROL
452061625,45206162500029,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],EYRAUD-CREMPSE-MAURENS,,[ND],24259,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, EYRAUD-CREMPSE-MAURENS
452228158,45222815800013,,ESPACE CANIN,96.09Z,,6,,,,RUE,PIERRE DE COUBERTIN,24000,PERIGUEUX,,,24322,,,,,243223060_B,522120.8374294234,6457770.412265316,,A,,,96.09Z,6 RUE PIERRE DE COUBERTIN 24000 PERIGUEUX
452396096,45239609600037,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-LAURENT-DES-HOMMES,,[ND],24436,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-LAURENT-DES-HOMMES
452754732,45275473200017,,TOUT'BEAU,96.09Z,,,,,,,LA CROIX EST,24120,TERRASSON LAVILLEDIEU,,,24547,,,,,24547B105_C,,,,A,,,96.09Z, LA CROIX EST 24120 TERRASSON LAVILLEDIEU
453001158,45300115800014,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CORNILLE,,[ND],24135,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, CORNILLE
453261596,45326159600028,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOULEYDIER,,[ND],24296,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MOULEYDIER
453529372,45352937200048,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-MARTIN-DES-COMBES,,[ND],24456,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-MARTIN-DES-COMBES
453724361,45372436100044,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],COMBERANCHE-ET-EPELUCHE,,[ND],24128,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, COMBERANCHE-ET-EPELUCHE
453815995,45381599500031,,,96.09Z,,9,,,,RUE,FENELON,24100,BERGERAC,,,24037,,,,,240371790_B,501059.2074026951,6419575.939530629,,A,,TOILETTAGE 7 8 9,96.09Z,9 RUE FENELON 24100 BERGERAC
453955635,45395563500017,,ANNE ET CATHERINE,96.09Z,MESTREGUIRAL,291,,,,ROUTE,DES GROTTES,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,240689f1z_B,535416.93,6417718.39,,A,,,96.09Z,MESTREGUIRAL 291 ROUTE DES GROTTES 24480 LE BUISSON-DE-CADOUIN
454033994,45403399400038,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PAYS DE BELVES,,[ND],24035,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PAYS DE BELVES
454064023,45406402300079,,,96.09Z,,909,,,,AVENUE,DU PERIGORD,24390,CHERVEIX-CUBAS,,,24120,,,,,241200165_B,552914.6842853314,6467438.705503114,,A,,,96.09Z,909 AVENUE DU PERIGORD 24390 CHERVEIX-CUBAS
477503346,47750334600033,,,96.09Z,,20,,,,RUE,DE LA CHAMINADE,24380,VERGT,,,24571,,,,,245710025_B,520363.60277022223,6439164.592460507,,A,,NUTRIBE,96.09Z,20 RUE DE LA CHAMINADE 24380 VERGT
477825392,47782539200020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-JULIEN-INNOCENCE-EULALIE,,[ND],24423,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-JULIEN-INNOCENCE-EULALIE
477884555,47788455500038,,BAR DU LION,96.09Z,,156,,,,ROUTE,DE LA GARE,24110,SAINT-LEON-SUR-L'ISLE,,,24442,,,,,244420770_B,503437.34,6449503.52,,A,,THE BIO'TY DOG,96.09Z,156 ROUTE DE LA GARE 24110 SAINT-LEON-SUR-L'ISLE
477940035,47794003500066,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],RIBERAC,,[ND],24352,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, RIBERAC
478033525,47803352500021,,,96.09Z,,232,,,,ROUTE,DE LA METAIRIE BASSE,24130,LE FLEIX,,,24182,,,,,241820150_B,483843.1813808851,6423356.011488396,,A,,,96.09Z,232 ROUTE DE LA METAIRIE BASSE 24130 LE FLEIX
478481559,47848155900027,,,96.09Z,AU BOURG,,,,,,CROIX DE LA GUILLAUMIE,24380,SANILHAC,,,24312,,,,,,,,,A,,,96.09Z,AU BOURG  CROIX DE LA GUILLAUMIE 24380 SANILHAC
478706377,47870637700072,,,96.09Z,,,,,,,LE BOURG,24550,SAINT CERNIN DE L HERM,,,24386,,,,,24386B009_C,,,,A,,,96.09Z, LE BOURG 24550 SAINT CERNIN DE L HERM
478770704,47877070400011,,,96.09Z,,1,,,,RUE,DU MARECHAL FOCH,24100,BERGERAC,,,24037,,,,,240372870_B,500176.8510793885,6420959.120114222,,A,,,96.09Z,1 RUE DU MARECHAL FOCH 24100 BERGERAC
478902737,47890273700020,,FRIPOUILLE TOILETTAGE,96.09Z,,,,,,,LAGUT,24400,SAINT-MICHEL-DE-DOUBLE,,,24465,,,,,,,,,A,,,96.09Z, LAGUT 24400 SAINT-MICHEL-DE-DOUBLE
478990427,47899042700021,,LES MOTS POUR L ECRIRE,96.09Z,,170,,,,CHEMIN,DES ALSACIENS,24380,GRUN-BORDAS,,,24208,,,,,242080030_B,513826.23,6442548.79,,A,,LES MOTS POUR L'ECRIRE,96.09Z,170 CHEMIN DES ALSACIENS 24380 GRUN-BORDAS
479002305,47900230500031,,,96.09Z,,34,,,,RUE,JULES MICHELET,24100,BERGERAC,,,24037,,,,,240373015_B,501871.3825440337,6419649.540436238,,A,SUBLIME DEMENCIA,,96.09Z,34 RUE JULES MICHELET 24100 BERGERAC
479054249,47905424900020,,,96.09Z,,,,,,,LE MANOIR LEYRODIE,24470,CHAMPS-ROMAIN,,,24101,,,,,,,,,A,,,96.09Z, LE MANOIR LEYRODIE 24470 CHAMPS-ROMAIN
479060006,47906000600018,,,96.09Z,,,,,,LD,PEGAUD,24220,CASTELS ET BEZENAC,,,24087,,,,,,,,,A,,,96.09Z, LD PEGAUD 24220 CASTELS ET BEZENAC
479114118,47911411800041,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SARLAT-LA-CANEDA,,[ND],24520,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SARLAT-LA-CANEDA
479266900,47926690000063,,,96.09Z,,119,,,,IMPASSE,DE RONGERE,24120,VILLAC,,,24580,,,,,245808x9e_B,564632.13,6455455.94,,A,,,96.09Z,119 IMPASSE DE RONGERE 24120 VILLAC
479365652,47936565200052,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CYPRIEN,,[ND],24396,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-CYPRIEN
479581274,47958127400020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LE BUGUE,,[ND],24067,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LE BUGUE
479632085,47963208500029,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MAREUIL EN PERIGORD,,[ND],24253,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MAREUIL EN PERIGORD
480120666,48012066600031,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],TERRASSON-LAVILLEDIEU,,[ND],24547,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, TERRASSON-LAVILLEDIEU
480312941,48031294100051,,,96.09Z,,166,,,,ROUTE,DES SAPINS,24470,CHAMPS-ROMAIN,,,24101,,,,,241011000_B,526256.3079012558,6494766.224361553,,A,NATUREOSENS,,96.09Z,166 ROUTE DES SAPINS 24470 CHAMPS-ROMAIN
480617430,48061743000032,ARC EN CIEL 97,,96.09Z,,433,,,,RTE,DE L'ABEILLE,24220,MEYRALS,,,24268,,,,,,,,,A,,,96.09Z,433 RTE DE L'ABEILLE 24220 MEYRALS
480917970,48091797000083,,,96.09Z,,7,,,,RUE,DES JARDINS,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,96.09Z,7 RUE DES JARDINS 24330 BOULAZAC ISLE MANOIRE
481027910,48102791000027,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],JUMILHAC-LE-GRAND,,[ND],24218,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, JUMILHAC-LE-GRAND
481059574,48105957400022,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CHANCELADE,,[ND],24102,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, CHANCELADE
481803146,48180314600036,,,96.09Z,,,,,,LD,LE TEMPLE DE L'EAU,24390,CHERVEIX-CUBAS,,,24120,,,,,,,,,A,,,96.09Z, LD LE TEMPLE DE L'EAU 24390 CHERVEIX-CUBAS
482460839,48246083900020,,,96.09Z,,,,,,,LA CASTAGNE NORD,24500,EYMET,,,24167,,,,,24167B025_C,,,,A,,,96.09Z, LA CASTAGNE NORD 24500 EYMET
482556602,48255660200050,,,96.09Z,,296,,,,PROMENADE,DE LA FONT DE LA VILLE,24480,MOLIERES,,,24273,,,,,24273hxpm_B,527951.3,6414603.89,,A,,LUNE ET MANDRAGORE,96.09Z,296 PROMENADE DE LA FONT DE LA VILLE 24480 MOLIERES
482664174,48266417400018,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT CAPRAISE D'EYMET,,[ND],24383,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT CAPRAISE D'EYMET
482991023,48299102300029,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BERGERAC
483196184,48319618400012,,,96.09Z,,,,,,,STE COLOMBE,24150,LALINDE,,,24223,,,,,,,,,A,,,96.09Z, STE COLOMBE 24150 LALINDE
483390142,48339014200055,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTPON-MENESTEROL,,[ND],24294,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MONTPON-MENESTEROL
483814133,48381413300029,,ELEVAGE DES SOUS-BOIS BECASSIERS,01.49Z,,,,,,LD,ROUVES,24590,NADAILLAC,,,24301,,,,,,,,,A,,,96.09Z, LD ROUVES 24590 NADAILLAC
483949939,48394993900027,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-GERMAIN-ET-MONS,,[ND],24419,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-GERMAIN-ET-MONS
483998944,48399894400035,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LE BOURDEIX,,[ND],24056,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LE BOURDEIX
484107214,48410721400039,,,96.09Z,,,,,,,BEAULIEU,24360,BUSSEROLLES,,,24070,,,,,24070B004_C,,,,A,,,96.09Z, BEAULIEU 24360 BUSSEROLLES
484146543,48414654300026,ASS LES AMIS CYNOPHILES,,96.09Z,,,,,,,LE PONTEIX,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,96.09Z, LE PONTEIX 24330 BOULAZAC ISLE MANOIRE
484993589,48499358900023,,,96.09Z,,,,,,,LE PRADAL,24220,COUX ET BIGAROQUE-MOUZENS,,,24142,,,,,,,,,A,,FRUITS&CO,96.09Z, LE PRADAL 24220 COUX ET BIGAROQUE-MOUZENS
485087720,48508772000010,LINDA LEHRHAUPT,INST FUR ACHTSAMKEIT STRESSBEWAL TIGUNG,96.09Z,,,,,,LD,LA MARTINIE,24540,SAINT-AVIT-RIVIERE,,,24378,,,,,,,,,A,,,96.09Z, LD LA MARTINIE 24540 SAINT-AVIT-RIVIERE
485255400,48525540000015,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],VERGT-DE-BIRON,,[ND],24572,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, VERGT-DE-BIRON
485257885,48525788500023,,,96.09Z,,,,,,LD,LE CHANCEL,24210,AJAT,,,24004,,,,,,,,,A,,,96.09Z, LD LE CHANCEL 24210 AJAT
488109422,48810942200045,,,96.09Z,,,,,,,GAUSSENS,24220,SAINT-VINCENT-DE-COSSE,,,24510,,,,,24510B008_C,,,,A,,,96.09Z, GAUSSENS 24220 SAINT-VINCENT-DE-COSSE
488423237,48842323700046,,,96.09Z,,19,,,,RUE,DE CHANDOS,24700,MONTPON-MENESTEROL,,,24294,,,,,242940080_B,476919.592992218,6438715.878338105,,A,DANDY BEAUTY DOG,CONSTANCIAS CORINNE,96.09Z,19 RUE DE CHANDOS 24700 MONTPON-MENESTEROL
488481540,48848154000067,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LANOUAILLE,,[ND],24227,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LANOUAILLE
488571829,48857182900024,,,96.09Z,,1419,,,,ROUTE,DE BEAUCHAUD,24340,SAINTE-CROIX-DE-MAREUIL,,,24394,,,,,243940040_B,498027.3299661565,6489839.837837594,,A,,,96.09Z,1419 ROUTE DE BEAUCHAUD 24340 SAINTE-CROIX-DE-MAREUIL
488648973,48864897300011,,TOILETTAGE ANGELIQUE,96.09Z,,24,,,,BD,COLIGNY,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,TOILETTAGE 7.8.9.,,96.09Z,24 BD COLIGNY 24310 BRANTOME EN PERIGORD
488648973,48864897300029,,TOILETTAGE ANGELIQUE,96.09Z,,36,B,,,AVENUE,DE BORDEAUX,24190,NEUVIC,,,24309,,,,,243090125_B,501256.8021140748,6447036.797414522,,A,,,96.09Z,"36, B AVENUE DE BORDEAUX 24190 NEUVIC"
489442590,48944259000027,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BOURDEILLES,,[ND],24055,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BOURDEILLES
489843482,48984348200022,,,96.09Z,,,,,,RTE,LE CHARPRE,24700,SAINT MARTIAL D'ARTENSET,,,24449,,,,,,,,,A,,,96.09Z, RTE LE CHARPRE 24700 SAINT MARTIAL D'ARTENSET
490258522,49025852200088,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MAREUIL EN PERIGORD,,[ND],24253,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MAREUIL EN PERIGORD
490310943,49031094300041,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTIGNAC-LASCAUX,,[ND],24291,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MONTIGNAC-LASCAUX
490890985,49089098500032,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BERGERAC
491157301,49115730100053,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],CHAMPNIERS-ET-REILHAC,,[ND],24100,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, CHAMPNIERS-ET-REILHAC
491364816,49136481600026,,,96.09Z,,,,,,,LE GRAND MOULIN,24360,VARAIGNES,,,24565,,,,,24565B032_C,,,,A,,,96.09Z, LE GRAND MOULIN 24360 VARAIGNES
491402962,49140296200071,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],THIVIERS,,[ND],24551,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, THIVIERS
491858346,49185834600035,,,96.09Z,,9,,,,IMPASSE,DES ESCURES,24570,CONDAT-SUR-VEZERE,,,24130,,,,,241300041_B,560998.0069717036,6448275.056352663,,A,,LOUEUR RSP,96.09Z,9 IMPASSE DES ESCURES 24570 CONDAT-SUR-VEZERE
492617162,49261716200028,,,96.09Z,,,,,,LD,MACHEFER,24460,NEGRONDES,,,24308,,,,,,,,,A,,LAURENCE LARGE,96.09Z, LD MACHEFER 24460 NEGRONDES
492654801,49265480100033,,,96.09Z,,761,,,,ROUTE,DE COSSET,24140,QUEYSSAC,,,24345,,,,,243450104_B,506188.0657280545,6426473.270905825,,A,,,96.09Z,761 ROUTE DE COSSET 24140 QUEYSSAC
492723556,49272355600063,,,96.09Z,,253,,,,ROUTE,DE GAGEAC,24680,GARDONNE,,,24194,,,,,241940021_B,489438.42,6418301.39,,A,,,96.09Z,253 ROUTE DE GAGEAC 24680 GARDONNE
492738133,49273813300056,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-MESMIN,,[ND],24464,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-MESMIN
493830715,49383071500063,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PIERRE-D'EYRAUD,,[ND],24487,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-PIERRE-D'EYRAUD
494176019,49417601900011,FIRST CREATION SERVICE,,96.09Z,,,,,,RUE,DES MARTYRS,24210,LA BACHELLERIE,,,24020,,,,,240200055_B,554794.624391157,6451290.229479474,,A,,,96.09Z, RUE DES MARTYRS 24210 LA BACHELLERIE
494349863,49434986300030,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PERIGUEUX
494425200,49442520000024,,,96.09Z,,,,,,,GORCEVAL,24510,LIMEUIL,,,24240,,,,,,,,,A,,ATOUT POILS,96.09Z, GORCEVAL 24510 LIMEUIL
494567217,49456721700018,,THE CATTERY,96.09Z,EMBRANDES,,,,,LD,PUIT CACHE,24600,SAINT-MARTIN-DE-RIBERAC,,,24455,,,,,,,,,A,,,96.09Z,EMBRANDES  LD PUIT CACHE 24600 SAINT-MARTIN-DE-RIBERAC
497918466,49791846600069,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],TERRASSON-LAVILLEDIEU,,[ND],24547,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, TERRASSON-LAVILLEDIEU
498209303,49820930300037,,,86.90D,,1227,,,,ROUTE,DE PIERREFICHE,24350,MENSIGNAC,,,24266,,,,,242661070_B,508175.5351920335,6459946.146324346,,A,,,96.09Z,1227 ROUTE DE PIERREFICHE 24350 MENSIGNAC
498736909,49873690900025,,,96.09Z,,,,,,,LE GRAND CODERC,24450,ST-PIERRE-DE-FRUGIE,,,24486,,,,,24486B027_C,,,,A,,,96.09Z, LE GRAND CODERC 24450 ST-PIERRE-DE-FRUGIE
498764893,49876489300018,,,96.09Z,,,,,,CHEMIN,DES MAGOBERTS,24210,PEYRIGNAC,,,24324,,,,,243240360_B,557767.3132505729,6452165.077232472,,A,,,96.09Z, CHEMIN DES MAGOBERTS 24210 PEYRIGNAC
498764893,49876489300034,,,96.09Z,,33,,,,AVENUE,JEAN JAURES,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470291_B,566460.8049452335,6449659.6932094395,,A,,SOLANGE,96.09Z,33 AVENUE JEAN JAURES 24120 TERRASSON-LAVILLEDIEU
498998145,49899814500011,,,96.09Z,SABLAT,70,,,,CHEMIN,DES BOUVIERS,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,243350280_B,477532.18831911706,6417867.028050161,,A,,,96.09Z,SABLAT 70 CHEMIN DES BOUVIERS 33220 PORT-SAINTE-FOY-ET-PONCHAPT
499015295,49901529500045,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOULEYDIER,,[ND],24296,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MOULEYDIER
499041952,49904195200049,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-SAUVEUR,,[ND],24499,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-SAUVEUR
499234615,49923461500015,,SHAMPOOCHIENS,96.09Z,,40,,,,RUE,DU TEMPLE,24500,EYMET,,,24167,,,,,241670175_B,493761.52644455794,6399801.127374769,,A,SHAMPOOCHIENS,,96.09Z,40 RUE DU TEMPLE 24500 EYMET
499824076,49982407600032,,,96.09Z,,,,,,,PAULIN,24380,EGLISE NEUVE DE VERGT,,,24160,,,,,24160B036_C,,,,A,,ESTELLE DECOR,96.09Z, PAULIN 24380 EGLISE NEUVE DE VERGT
499910248,49991024800024,,,96.09Z,,,,,,LD,GEORGES,24350,MONTAGRIER,,,24286,,,,,,,,,A,,,96.09Z, LD GEORGES 24350 MONTAGRIER
500303243,50030324300025,,,96.09Z,,,,,,,ST CLOU,24580,PLAZAC,,,24330,,,,,,,,,A,,MUSIC O THERAPIE,96.09Z, ST CLOU 24580 PLAZAC
500532650,50053265000040,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PERIGUEUX
500574306,50057430600030,,,96.09Z,,5,,,,RUE,VICTOR HUGO,24110,SAINT-LEON-SUR-L'ISLE,,,24442,,,,,244420136_B,503759.31,6449225.99,,A,,A L'OREE DU BOIS,96.09Z,5 RUE VICTOR HUGO 24110 SAINT-LEON-SUR-L'ISLE
500662960,50066296000037,,,96.09Z,,1704,,,,ROUTE,D'ANGOULEME,24600,VILLETOUREIX,,,24586,,,,,245860030_B,491661.0592695581,6467015.85625489,,A,,,96.09Z,1704 ROUTE D'ANGOULEME 24600 VILLETOUREIX
500953757,50095375700043,,A L EAU TOUTOU,96.09Z,,31,,,,AVENUE,DU GENERAL DE GAULLE,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380600_B,519284.06345813343,6456872.627661158,,A,PET S UNIVERS,PET S UNIVERS,96.09Z,31 AVENUE DU GENERAL DE GAULLE 24660 COULOUNIEIX-CHAMIERS
501000269,50100026900016,,,96.09Z,,65,B,,,AVENUE,ARISTIDE BRIAND,24100,BERGERAC,,,24037,,,,,240370250_B,500237.88233813003,6420216.949431897,,A,,,96.09Z,"65, B AVENUE ARISTIDE BRIAND 24100 BERGERAC"
501007272,50100727200013,DORDOGNE SERVICES,,96.09Z,,,,,,,LE BROUILLARGUE,24200,MARCILLAC-SAINT-QUENTIN,,,24252,,,,,,,,,A,,,96.09Z, LE BROUILLARGUE 24200 MARCILLAC-SAINT-QUENTIN
501142665,50114266500063,,,96.09Z,,,,,,,LA HAUTE COUR,24270,SARLANDE,,,24519,,,,,24519B054_C,,,,A,,,96.09Z, LA HAUTE COUR 24270 SARLANDE
501192231,50119223100014,,M S SERVICES,96.09Z,,,,,,,LE BOUYSSOU HAUT,24170,SAINT-LAURENT-LA-VALLEE,,,24438,,,,,24438B013_C,,,,A,,,96.09Z, LE BOUYSSOU HAUT 24170 SAINT-LAURENT-LA-VALLEE
501828990,50182899000017,ALL4HOME-DORDOGNE,,96.09Z,,4,,,,RUE,DES LIMAGNES,24800,THIVIERS,,,24551,,,,,245510410_B,537160.6790630429,6482234.182848843,,A,,,96.09Z,4 RUE DES LIMAGNES 24800 THIVIERS
501971568,50197156800032,INTEGR' A DOM,,96.09Z,POLE INTERCONSULAIRE CREAVALLEE NORD,295,,,,BOULEVARD,DES SAVEURS,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241381512_B,519108.22,6452213.8,,A,,,96.09Z,POLE INTERCONSULAIRE CREAVALLEE NORD 295 BOULEVARD DES SAVEURS 24660 COULOUNIEIX-CHAMIERS
502083579,50208357900040,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LALINDE,,[ND],24223,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LALINDE
502776818,50277681800028,,,96.09Z,,,,,,,CHEZ LAFONT,24600,VILLETOUREIX,,,24586,,,,,24586B031_C,,,,A,,,96.09Z, CHEZ LAFONT 24600 VILLETOUREIX
503230872,50323087200023,,,96.09Z,LEPARON,,,,,,LA MAISON DU COIN,24490,LA ROCHE-CHALAIS,,,24354,,,,,,,,,A,,,96.09Z,LEPARON  LA MAISON DU COIN 24490 LA ROCHE-CHALAIS
